PIXEL,DESCR,COUNT_
"149161",OHIO RIVER BASIN,"790"
"150161",OHIO RIVER BASIN,"790"
"151161",OHIO RIVER BASIN,"790"
"152161",OHIO RIVER BASIN,"790"
"153161",OHIO RIVER BASIN,"790"
"162161",OHIO RIVER BASIN,"790"
"163161",OHIO RIVER BASIN,"790"
"148162",OHIO RIVER BASIN,"790"
"149162",OHIO RIVER BASIN,"790"
"162162",OHIO RIVER BASIN,"790"
"163162",OHIO RIVER BASIN,"790"
"164162",OHIO RIVER BASIN,"790"
"148163",OHIO RIVER BASIN,"790"
"149163",OHIO RIVER BASIN,"790"
"150163",OHIO RIVER BASIN,"790"
"162163",OHIO RIVER BASIN,"790"
"163163",OHIO RIVER BASIN,"790"
"164163",OHIO RIVER BASIN,"790"
"149164",OHIO RIVER BASIN,"790"
"150164",OHIO RIVER BASIN,"790"
"151164",OHIO RIVER BASIN,"790"
"152164",OHIO RIVER BASIN,"790"
"162164",OHIO RIVER BASIN,"790"
"151165",OHIO RIVER BASIN,"790"
"152165",OHIO RIVER BASIN,"790"
"153165",OHIO RIVER BASIN,"790"
"154165",OHIO RIVER BASIN,"790"
"155165",OHIO RIVER BASIN,"790"
"156165",OHIO RIVER BASIN,"790"
"157165",OHIO RIVER BASIN,"790"
"158165",OHIO RIVER BASIN,"790"
"153166",OHIO RIVER BASIN,"790"
"154166",OHIO RIVER BASIN,"790"
"155166",OHIO RIVER BASIN,"790"
"156166",OHIO RIVER BASIN,"790"
"157166",OHIO RIVER BASIN,"790"
"153159",PERRYMILL RUN BASIN,"15"
"153160",PERRYMILL RUN BASIN,"15"
"154160",PERRYMILL RUN BASIN,"15"
"155160",PERRYMILL RUN BASIN,"15"
"152161",PERRYMILL RUN BASIN,"15"
"153161",PERRYMILL RUN BASIN,"15"
"154161",PERRYMILL RUN BASIN,"15"
"155161",PERRYMILL RUN BASIN,"15"
"152162",PERRYMILL RUN BASIN,"15"
"153162",PERRYMILL RUN BASIN,"15"
"154162",PERRYMILL RUN BASIN,"15"
"155162",PERRYMILL RUN BASIN,"15"
"152163",PERRYMILL RUN BASIN,"15"
"153163",PERRYMILL RUN BASIN,"15"
"154163",PERRYMILL RUN BASIN,"15"
"155163",PERRYMILL RUN BASIN,"15"
"153164",PERRYMILL RUN BASIN,"15"
"154164",PERRYMILL RUN BASIN,"15"
"155164",PERRYMILL RUN BASIN,"15"
"153153",PETERS CREEK BASIN,"34"
"154153",PETERS CREEK BASIN,"34"
"155153",PETERS CREEK BASIN,"34"
"149154",PETERS CREEK BASIN,"34"
"153154",PETERS CREEK BASIN,"34"
"154154",PETERS CREEK BASIN,"34"
"155154",PETERS CREEK BASIN,"34"
"156154",PETERS CREEK BASIN,"34"
"149155",PETERS CREEK BASIN,"34"
"150155",PETERS CREEK BASIN,"34"
"151155",PETERS CREEK BASIN,"34"
"152155",PETERS CREEK BASIN,"34"
"153155",PETERS CREEK BASIN,"34"
"154155",PETERS CREEK BASIN,"34"
"155155",PETERS CREEK BASIN,"34"
"156155",PETERS CREEK BASIN,"34"
"148156",PETERS CREEK BASIN,"34"
"149156",PETERS CREEK BASIN,"34"
"150156",PETERS CREEK BASIN,"34"
"151156",PETERS CREEK BASIN,"34"
"152156",PETERS CREEK BASIN,"34"
"153156",PETERS CREEK BASIN,"34"
"154156",PETERS CREEK BASIN,"34"
"155156",PETERS CREEK BASIN,"34"
"148157",PETERS CREEK BASIN,"34"
"149157",PETERS CREEK BASIN,"34"
"150157",PETERS CREEK BASIN,"34"
"151157",PETERS CREEK BASIN,"34"
"148158",PETERS CREEK BASIN,"34"
"149158",PETERS CREEK BASIN,"34"
"150158",PETERS CREEK BASIN,"34"
"168135",PIERSON RUN BASIN,"10"
"167136",PIERSON RUN BASIN,"10"
"168136",PIERSON RUN BASIN,"10"
"169136",PIERSON RUN BASIN,"10"
"167137",PIERSON RUN BASIN,"10"
"168137",PIERSON RUN BASIN,"10"
"169137",PIERSON RUN BASIN,"10"
"170137",PIERSON RUN BASIN,"10"
"168138",PIERSON RUN BASIN,"10"
"169138",PIERSON RUN BASIN,"10"
"170138",PIERSON RUN BASIN,"10"
"169139",PIERSON RUN BASIN,"10"
"170139",PIERSON RUN BASIN,"10"
"140116",PINE RUN BAASIN,"34"
"141116",PINE RUN BAASIN,"34"
"139117",PINE RUN BAASIN,"34"
"140117",PINE RUN BAASIN,"34"
"141117",PINE RUN BAASIN,"34"
"139118",PINE RUN BAASIN,"34"
"140118",PINE RUN BAASIN,"34"
"141118",PINE RUN BAASIN,"34"
"138119",PINE RUN BAASIN,"34"
"139119",PINE RUN BAASIN,"34"
"140119",PINE RUN BAASIN,"34"
"141119",PINE RUN BAASIN,"34"
"143119",PINE RUN BAASIN,"34"
"144119",PINE RUN BAASIN,"34"
"139120",PINE RUN BAASIN,"34"
"140120",PINE RUN BAASIN,"34"
"141120",PINE RUN BAASIN,"34"
"143120",PINE RUN BAASIN,"34"
"144120",PINE RUN BAASIN,"34"
"145120",PINE RUN BAASIN,"34"
"146120",PINE RUN BAASIN,"34"
"140121",PINE RUN BAASIN,"34"
"141121",PINE RUN BAASIN,"34"
"142121",PINE RUN BAASIN,"34"
"143121",PINE RUN BAASIN,"34"
"144121",PINE RUN BAASIN,"34"
"145121",PINE RUN BAASIN,"34"
"146121",PINE RUN BAASIN,"34"
"140122",PINE RUN BAASIN,"34"
"141122",PINE RUN BAASIN,"34"
"142122",PINE RUN BAASIN,"34"
"143122",PINE RUN BAASIN,"34"
"144122",PINE RUN BAASIN,"34"
"145122",PINE RUN BAASIN,"34"
"146122",PINE RUN BAASIN,"34"
"147122",PINE RUN BAASIN,"34"
"142123",PINE RUN BAASIN,"34"
"143123",PINE RUN BAASIN,"34"
"144123",PINE RUN BAASIN,"34"
"145123",PINE RUN BAASIN,"34"
"146123",PINE RUN BAASIN,"34"
"143124",PINE RUN BAASIN,"34"
"144124",PINE RUN BAASIN,"34"
"145124",PINE RUN BAASIN,"34"
"147119",PINE RUN BASIN,"39"
"147120",PINE RUN BASIN,"39"
"148120",PINE RUN BASIN,"39"
"147121",PINE RUN BASIN,"39"
"148121",PINE RUN BASIN,"39"
"149121",PINE RUN BASIN,"39"
"150121",PINE RUN BASIN,"39"
"146122",PINE RUN BASIN,"39"
"147122",PINE RUN BASIN,"39"
"148122",PINE RUN BASIN,"39"
"149122",PINE RUN BASIN,"39"
"150122",PINE RUN BASIN,"39"
"145123",PINE RUN BASIN,"39"
"146123",PINE RUN BASIN,"39"
"147123",PINE RUN BASIN,"39"
"148123",PINE RUN BASIN,"39"
"149123",PINE RUN BASIN,"39"
"150123",PINE RUN BASIN,"39"
"146124",PINE RUN BASIN,"39"
"147124",PINE RUN BASIN,"39"
"148124",PINE RUN BASIN,"39"
"149124",PINE RUN BASIN,"39"
"150124",PINE RUN BASIN,"39"
"147125",PINE RUN BASIN,"39"
"148125",PINE RUN BASIN,"39"
"149125",PINE RUN BASIN,"39"
"150125",PINE RUN BASIN,"39"
"151125",PINE RUN BASIN,"39"
"148126",PINE RUN BASIN,"39"
"149126",PINE RUN BASIN,"39"
"150126",PINE RUN BASIN,"39"
"151126",PINE RUN BASIN,"39"
"152126",PINE RUN BASIN,"39"
"148127",PINE RUN BASIN,"39"
"149127",PINE RUN BASIN,"39"
"150127",PINE RUN BASIN,"39"
"151127",PINE RUN BASIN,"39"
"152127",PINE RUN BASIN,"39"
"149128",PINE RUN BASIN,"39"
"150128",PINE RUN BASIN,"39"
"151128",PINE RUN BASIN,"39"
"152128",PINE RUN BASIN,"39"
"149129",PINE RUN BASIN,"39"
"150129",PINE RUN BASIN,"39"
"151129",PINE RUN BASIN,"39"
"150130",PINE RUN BASIN,"39"
"151130",PINE RUN BASIN,"39"
"152130",PINE RUN BASIN,"39"
"150131",PINE RUN BASIN,"39"
"151131",PINE RUN BASIN,"39"
"152131",PINE RUN BASIN,"39"
"150132",PINE RUN BASIN,"39"
"151132",PINE RUN BASIN,"39"
"152132",PINE RUN BASIN,"39"
"150133",PINE RUN BASIN,"39"
"151133",PINE RUN BASIN,"39"
"143150",PINEY FORK BASIN,"30"
"142151",PINEY FORK BASIN,"30"
"143151",PINEY FORK BASIN,"30"
"144151",PINEY FORK BASIN,"30"
"140152",PINEY FORK BASIN,"30"
"141152",PINEY FORK BASIN,"30"
"142152",PINEY FORK BASIN,"30"
"143152",PINEY FORK BASIN,"30"
"144152",PINEY FORK BASIN,"30"
"140153",PINEY FORK BASIN,"30"
"141153",PINEY FORK BASIN,"30"
"142153",PINEY FORK BASIN,"30"
"143153",PINEY FORK BASIN,"30"
"144153",PINEY FORK BASIN,"30"
"140154",PINEY FORK BASIN,"30"
"141154",PINEY FORK BASIN,"30"
"142154",PINEY FORK BASIN,"30"
"143154",PINEY FORK BASIN,"30"
"144154",PINEY FORK BASIN,"30"
"145154",PINEY FORK BASIN,"30"
"141155",PINEY FORK BASIN,"30"
"142155",PINEY FORK BASIN,"30"
"143155",PINEY FORK BASIN,"30"
"144155",PINEY FORK BASIN,"30"
"145155",PINEY FORK BASIN,"30"
"146155",PINEY FORK BASIN,"30"
"147155",PINEY FORK BASIN,"30"
"148155",PINEY FORK BASIN,"30"
"143156",PINEY FORK BASIN,"30"
"144156",PINEY FORK BASIN,"30"
"145156",PINEY FORK BASIN,"30"
"146156",PINEY FORK BASIN,"30"
"147156",PINEY FORK BASIN,"30"
"148156",PINEY FORK BASIN,"30"
"146157",PINEY FORK BASIN,"30"
"147157",PINEY FORK BASIN,"30"
"148157",PINEY FORK BASIN,"30"
"131137",PINKERTONS RUN BASIN,"16"
"132137",PINKERTONS RUN BASIN,"16"
"130138",PINKERTONS RUN BASIN,"16"
"131138",PINKERTONS RUN BASIN,"16"
"132138",PINKERTONS RUN BASIN,"16"
"130139",PINKERTONS RUN BASIN,"16"
"131139",PINKERTONS RUN BASIN,"16"
"132139",PINKERTONS RUN BASIN,"16"
"131140",PINKERTONS RUN BASIN,"16"
"132140",PINKERTONS RUN BASIN,"16"
"133140",PINKERTONS RUN BASIN,"16"
"131141",PINKERTONS RUN BASIN,"16"
"132141",PINKERTONS RUN BASIN,"16"
"133141",PINKERTONS RUN BASIN,"16"
"161129",PLUM CREEK BASIN,"51"
"162129",PLUM CREEK BASIN,"51"
"163129",PLUM CREEK BASIN,"51"
"164129",PLUM CREEK BASIN,"51"
"165129",PLUM CREEK BASIN,"51"
"160130",PLUM CREEK BASIN,"51"
"161130",PLUM CREEK BASIN,"51"
"162130",PLUM CREEK BASIN,"51"
"163130",PLUM CREEK BASIN,"51"
"164130",PLUM CREEK BASIN,"51"
"165130",PLUM CREEK BASIN,"51"
"166130",PLUM CREEK BASIN,"51"
"167130",PLUM CREEK BASIN,"51"
"168130",PLUM CREEK BASIN,"51"
"169130",PLUM CREEK BASIN,"51"
"170130",PLUM CREEK BASIN,"51"
"159131",PLUM CREEK BASIN,"51"
"160131",PLUM CREEK BASIN,"51"
"161131",PLUM CREEK BASIN,"51"
"162131",PLUM CREEK BASIN,"51"
"163131",PLUM CREEK BASIN,"51"
"164131",PLUM CREEK BASIN,"51"
"165131",PLUM CREEK BASIN,"51"
"166131",PLUM CREEK BASIN,"51"
"167131",PLUM CREEK BASIN,"51"
"168131",PLUM CREEK BASIN,"51"
"169131",PLUM CREEK BASIN,"51"
"170131",PLUM CREEK BASIN,"51"
"171131",PLUM CREEK BASIN,"51"
"160132",PLUM CREEK BASIN,"51"
"161132",PLUM CREEK BASIN,"51"
"162132",PLUM CREEK BASIN,"51"
"163132",PLUM CREEK BASIN,"51"
"164132",PLUM CREEK BASIN,"51"
"165132",PLUM CREEK BASIN,"51"
"166132",PLUM CREEK BASIN,"51"
"167132",PLUM CREEK BASIN,"51"
"168132",PLUM CREEK BASIN,"51"
"169132",PLUM CREEK BASIN,"51"
"170132",PLUM CREEK BASIN,"51"
"171132",PLUM CREEK BASIN,"51"
"172132",PLUM CREEK BASIN,"51"
"161133",PLUM CREEK BASIN,"51"
"162133",PLUM CREEK BASIN,"51"
"163133",PLUM CREEK BASIN,"51"
"164133",PLUM CREEK BASIN,"51"
"165133",PLUM CREEK BASIN,"51"
"166133",PLUM CREEK BASIN,"51"
"167133",PLUM CREEK BASIN,"51"
"168133",PLUM CREEK BASIN,"51"
"169133",PLUM CREEK BASIN,"51"
"170133",PLUM CREEK BASIN,"51"
"171133",PLUM CREEK BASIN,"51"
"172133",PLUM CREEK BASIN,"51"
"161134",PLUM CREEK BASIN,"51"
"162134",PLUM CREEK BASIN,"51"
"163134",PLUM CREEK BASIN,"51"
"164134",PLUM CREEK BASIN,"51"
"165134",PLUM CREEK BASIN,"51"
"166134",PLUM CREEK BASIN,"51"
"167134",PLUM CREEK BASIN,"51"
"168134",PLUM CREEK BASIN,"51"
"169134",PLUM CREEK BASIN,"51"
"170134",PLUM CREEK BASIN,"51"
"171134",PLUM CREEK BASIN,"51"
"163135",PLUM CREEK BASIN,"51"
"164135",PLUM CREEK BASIN,"51"
"165135",PLUM CREEK BASIN,"51"
"166135",PLUM CREEK BASIN,"51"
"167135",PLUM CREEK BASIN,"51"
"168135",PLUM CREEK BASIN,"51"
"169135",PLUM CREEK BASIN,"51"
"166136",PLUM CREEK BASIN,"51"
"167136",PLUM CREEK BASIN,"51"
"168136",PLUM CREEK BASIN,"51"
"117132",POTATO GARDEN RUN BASIN,"28"
"118132",POTATO GARDEN RUN BASIN,"28"
"119132",POTATO GARDEN RUN BASIN,"28"
"120132",POTATO GARDEN RUN BASIN,"28"
"121132",POTATO GARDEN RUN BASIN,"28"
"116133",POTATO GARDEN RUN BASIN,"28"
"117133",POTATO GARDEN RUN BASIN,"28"
"118133",POTATO GARDEN RUN BASIN,"28"
"119133",POTATO GARDEN RUN BASIN,"28"
"120133",POTATO GARDEN RUN BASIN,"28"
"121133",POTATO GARDEN RUN BASIN,"28"
"122133",POTATO GARDEN RUN BASIN,"28"
"116134",POTATO GARDEN RUN BASIN,"28"
"117134",POTATO GARDEN RUN BASIN,"28"
"118134",POTATO GARDEN RUN BASIN,"28"
"119134",POTATO GARDEN RUN BASIN,"28"
"120134",POTATO GARDEN RUN BASIN,"28"
"121134",POTATO GARDEN RUN BASIN,"28"
"122134",POTATO GARDEN RUN BASIN,"28"
"118135",POTATO GARDEN RUN BASIN,"28"
"119135",POTATO GARDEN RUN BASIN,"28"
"120135",POTATO GARDEN RUN BASIN,"28"
"121135",POTATO GARDEN RUN BASIN,"28"
"122135",POTATO GARDEN RUN BASIN,"28"
"118136",POTATO GARDEN RUN BASIN,"28"
"119136",POTATO GARDEN RUN BASIN,"28"
"120136",POTATO GARDEN RUN BASIN,"28"
"121136",POTATO GARDEN RUN BASIN,"28"
"122136",POTATO GARDEN RUN BASIN,"28"
"119137",POTATO GARDEN RUN BASIN,"28"
"120137",POTATO GARDEN RUN BASIN,"28"
"121137",POTATO GARDEN RUN BASIN,"28"
"122137",POTATO GARDEN RUN BASIN,"28"
"120138",POTATO GARDEN RUN BASIN,"28"
"121138",POTATO GARDEN RUN BASIN,"28"
"122138",POTATO GARDEN RUN BASIN,"28"
"158129",POWERS RUN BASIN,"5"
"157130",POWERS RUN BASIN,"5"
"158130",POWERS RUN BASIN,"5"
"159130",POWERS RUN BASIN,"5"
"157131",POWERS RUN BASIN,"5"
"158131",POWERS RUN BASIN,"5"
"159131",POWERS RUN BASIN,"5"
"158132",POWERS RUN BASIN,"5"
"159132",POWERS RUN BASIN,"5"
"167127",PUCKETA CREEK BASIN,"18"
"168127",PUCKETA CREEK BASIN,"18"
"169127",PUCKETA CREEK BASIN,"18"
"167128",PUCKETA CREEK BASIN,"18"
"168128",PUCKETA CREEK BASIN,"18"
"169128",PUCKETA CREEK BASIN,"18"
"170128",PUCKETA CREEK BASIN,"18"
"167129",PUCKETA CREEK BASIN,"18"
"168129",PUCKETA CREEK BASIN,"18"
"169129",PUCKETA CREEK BASIN,"18"
"170129",PUCKETA CREEK BASIN,"18"
"171129",PUCKETA CREEK BASIN,"18"
"167130",PUCKETA CREEK BASIN,"18"
"168130",PUCKETA CREEK BASIN,"18"
"169130",PUCKETA CREEK BASIN,"18"
"170130",PUCKETA CREEK BASIN,"18"
"171130",PUCKETA CREEK BASIN,"18"
"172130",PUCKETA CREEK BASIN,"18"
"170131",PUCKETA CREEK BASIN,"18"
"171131",PUCKETA CREEK BASIN,"18"
"172131",PUCKETA CREEK BASIN,"18"
"171132",PUCKETA CREEK BASIN,"18"
"172132",PUCKETA CREEK BASIN,"18"
"118131",RACCOON CREEK BASIN,"4"
"119131",RACCOON CREEK BASIN,"4"
"118132",RACCOON CREEK BASIN,"4"
"119132",RACCOON CREEK BASIN,"4"
"123127",RAREDON RUN BASIN,"19"
"121128",RAREDON RUN BASIN,"19"
"122128",RAREDON RUN BASIN,"19"
"123128",RAREDON RUN BASIN,"19"
"124128",RAREDON RUN BASIN,"19"
"120129",RAREDON RUN BASIN,"19"
"121129",RAREDON RUN BASIN,"19"
"122129",RAREDON RUN BASIN,"19"
"123129",RAREDON RUN BASIN,"19"
"124129",RAREDON RUN BASIN,"19"
"119130",RAREDON RUN BASIN,"19"
"120130",RAREDON RUN BASIN,"19"
"121130",RAREDON RUN BASIN,"19"
"122130",RAREDON RUN BASIN,"19"
"123130",RAREDON RUN BASIN,"19"
"124130",RAREDON RUN BASIN,"19"
"118131",RAREDON RUN BASIN,"19"
"119131",RAREDON RUN BASIN,"19"
"120131",RAREDON RUN BASIN,"19"
"121131",RAREDON RUN BASIN,"19"
"122131",RAREDON RUN BASIN,"19"
"123131",RAREDON RUN BASIN,"19"
"124131",RAREDON RUN BASIN,"19"
"119132",RAREDON RUN BASIN,"19"
"120132",RAREDON RUN BASIN,"19"
"121132",RAREDON RUN BASIN,"19"
"122132",RAREDON RUN BASIN,"19"
"123132",RAREDON RUN BASIN,"19"
"156124",RAWLINS RUN BASIN,"9"
"157124",RAWLINS RUN BASIN,"9"
"158124",RAWLINS RUN BASIN,"9"
"155125",RAWLINS RUN BASIN,"9"
"156125",RAWLINS RUN BASIN,"9"
"157125",RAWLINS RUN BASIN,"9"
"158125",RAWLINS RUN BASIN,"9"
"159125",RAWLINS RUN BASIN,"9"
"156126",RAWLINS RUN BASIN,"9"
"157126",RAWLINS RUN BASIN,"9"
"158126",RAWLINS RUN BASIN,"9"
"164124",RIDDLE RUN BASIN,"8"
"165124",RIDDLE RUN BASIN,"8"
"164125",RIDDLE RUN BASIN,"8"
"165125",RIDDLE RUN BASIN,"8"
"164126",RIDDLE RUN BASIN,"8"
"165126",RIDDLE RUN BASIN,"8"
"166126",RIDDLE RUN BASIN,"8"
"164127",RIDDLE RUN BASIN,"8"
"165127",RIDDLE RUN BASIN,"8"
"166127",RIDDLE RUN BASIN,"8"
"142118",RINAMAN RUN BASIN,"8"
"143118",RINAMAN RUN BASIN,"8"
"142119",RINAMAN RUN BASIN,"8"
"143119",RINAMAN RUN BASIN,"8"
"142120",RINAMAN RUN BASIN,"8"
"143120",RINAMAN RUN BASIN,"8"
"144120",RINAMAN RUN BASIN,"8"
"142121",RINAMAN RUN BASIN,"8"
"143121",RINAMAN RUN BASIN,"8"
"144121",RINAMAN RUN BASIN,"8"
"143122",RINAMAN RUN BASIN,"8"
"144122",RINAMAN RUN BASIN,"8"
"138119",RIPPLING RUN BASIN,"12"
"135120",RIPPLING RUN BASIN,"12"
"136120",RIPPLING RUN BASIN,"12"
"137120",RIPPLING RUN BASIN,"12"
"138120",RIPPLING RUN BASIN,"12"
"135121",RIPPLING RUN BASIN,"12"
"136121",RIPPLING RUN BASIN,"12"
"137121",RIPPLING RUN BASIN,"12"
"138121",RIPPLING RUN BASIN,"12"
"135122",RIPPLING RUN BASIN,"12"
"136122",RIPPLING RUN BASIN,"12"
"137122",RIPPLING RUN BASIN,"12"
"138122",RIPPLING RUN BASIN,"12"
"133138",ROBINSON RUN BASIN,"46"
"132139",ROBINSON RUN BASIN,"46"
"133139",ROBINSON RUN BASIN,"46"
"134139",ROBINSON RUN BASIN,"46"
"131140",ROBINSON RUN BASIN,"46"
"132140",ROBINSON RUN BASIN,"46"
"133140",ROBINSON RUN BASIN,"46"
"134140",ROBINSON RUN BASIN,"46"
"128141",ROBINSON RUN BASIN,"46"
"129141",ROBINSON RUN BASIN,"46"
"130141",ROBINSON RUN BASIN,"46"
"131141",ROBINSON RUN BASIN,"46"
"132141",ROBINSON RUN BASIN,"46"
"133141",ROBINSON RUN BASIN,"46"
"134141",ROBINSON RUN BASIN,"46"
"135141",ROBINSON RUN BASIN,"46"
"136141",ROBINSON RUN BASIN,"46"
"126142",ROBINSON RUN BASIN,"46"
"127142",ROBINSON RUN BASIN,"46"
"128142",ROBINSON RUN BASIN,"46"
"129142",ROBINSON RUN BASIN,"46"
"130142",ROBINSON RUN BASIN,"46"
"131142",ROBINSON RUN BASIN,"46"
"132142",ROBINSON RUN BASIN,"46"
"133142",ROBINSON RUN BASIN,"46"
"134142",ROBINSON RUN BASIN,"46"
"135142",ROBINSON RUN BASIN,"46"
"136142",ROBINSON RUN BASIN,"46"
"137142",ROBINSON RUN BASIN,"46"
"125143",ROBINSON RUN BASIN,"46"
"126143",ROBINSON RUN BASIN,"46"
"127143",ROBINSON RUN BASIN,"46"
"128143",ROBINSON RUN BASIN,"46"
"129143",ROBINSON RUN BASIN,"46"
"130143",ROBINSON RUN BASIN,"46"
"131143",ROBINSON RUN BASIN,"46"
"132143",ROBINSON RUN BASIN,"46"
"133143",ROBINSON RUN BASIN,"46"
"134143",ROBINSON RUN BASIN,"46"
"135143",ROBINSON RUN BASIN,"46"
"136143",ROBINSON RUN BASIN,"46"
"137143",ROBINSON RUN BASIN,"46"
"138143",ROBINSON RUN BASIN,"46"
"125144",ROBINSON RUN BASIN,"46"
"126144",ROBINSON RUN BASIN,"46"
"127144",ROBINSON RUN BASIN,"46"
"128144",ROBINSON RUN BASIN,"46"
"129144",ROBINSON RUN BASIN,"46"
"130144",ROBINSON RUN BASIN,"46"
"131144",ROBINSON RUN BASIN,"46"
"132144",ROBINSON RUN BASIN,"46"
"133144",ROBINSON RUN BASIN,"46"
"134144",ROBINSON RUN BASIN,"46"
"135144",ROBINSON RUN BASIN,"46"
"136144",ROBINSON RUN BASIN,"46"
"137144",ROBINSON RUN BASIN,"46"
"125145",ROBINSON RUN BASIN,"46"
"126145",ROBINSON RUN BASIN,"46"
"127145",ROBINSON RUN BASIN,"46"
"128145",ROBINSON RUN BASIN,"46"
"129145",ROBINSON RUN BASIN,"46"
"130145",ROBINSON RUN BASIN,"46"
"126146",ROBINSON RUN BASIN,"46"
"127146",ROBINSON RUN BASIN,"46"
"128146",ROBINSON RUN BASIN,"46"
"119136",SAINT PATRICKS RUN BASIN,"4"
"118137",SAINT PATRICKS RUN BASIN,"4"
"119137",SAINT PATRICKS RUN BASIN,"4"
"120137",SAINT PATRICKS RUN BASIN,"4"
"119138",SAINT PATRICKS RUN BASIN,"4"
"120138",SAINT PATRICKS RUN BASIN,"4"
"158134",SANDY CREEK BASIN,"14"
"159134",SANDY CREEK BASIN,"14"
"160134",SANDY CREEK BASIN,"14"
"161134",SANDY CREEK BASIN,"14"
"157135",SANDY CREEK BASIN,"14"
"158135",SANDY CREEK BASIN,"14"
"159135",SANDY CREEK BASIN,"14"
"160135",SANDY CREEK BASIN,"14"
"161135",SANDY CREEK BASIN,"14"
"162135",SANDY CREEK BASIN,"14"
"157136",SANDY CREEK BASIN,"14"
"158136",SANDY CREEK BASIN,"14"
"159136",SANDY CREEK BASIN,"14"
"160136",SANDY CREEK BASIN,"14"
"161136",SANDY CREEK BASIN,"14"
"157137",SANDY CREEK BASIN,"14"
"158137",SANDY CREEK BASIN,"14"
"159137",SANDY CREEK BASIN,"14"
"160137",SANDY CREEK BASIN,"14"
"142138",SAWMILL RUN BASIN,"56"
"143138",SAWMILL RUN BASIN,"56"
"144138",SAWMILL RUN BASIN,"56"
"142139",SAWMILL RUN BASIN,"56"
"143139",SAWMILL RUN BASIN,"56"
"144139",SAWMILL RUN BASIN,"56"
"145139",SAWMILL RUN BASIN,"56"
"142140",SAWMILL RUN BASIN,"56"
"143140",SAWMILL RUN BASIN,"56"
"144140",SAWMILL RUN BASIN,"56"
"145140",SAWMILL RUN BASIN,"56"
"142141",SAWMILL RUN BASIN,"56"
"143141",SAWMILL RUN BASIN,"56"
"144141",SAWMILL RUN BASIN,"56"
"145141",SAWMILL RUN BASIN,"56"
"146141",SAWMILL RUN BASIN,"56"
"142142",SAWMILL RUN BASIN,"56"
"143142",SAWMILL RUN BASIN,"56"
"144142",SAWMILL RUN BASIN,"56"
"145142",SAWMILL RUN BASIN,"56"
"146142",SAWMILL RUN BASIN,"56"
"147142",SAWMILL RUN BASIN,"56"
"142143",SAWMILL RUN BASIN,"56"
"143143",SAWMILL RUN BASIN,"56"
"144143",SAWMILL RUN BASIN,"56"
"145143",SAWMILL RUN BASIN,"56"
"146143",SAWMILL RUN BASIN,"56"
"147143",SAWMILL RUN BASIN,"56"
"142144",SAWMILL RUN BASIN,"56"
"143144",SAWMILL RUN BASIN,"56"
"144144",SAWMILL RUN BASIN,"56"
"145144",SAWMILL RUN BASIN,"56"
"146144",SAWMILL RUN BASIN,"56"
"147144",SAWMILL RUN BASIN,"56"
"148144",SAWMILL RUN BASIN,"56"
"142145",SAWMILL RUN BASIN,"56"
"143145",SAWMILL RUN BASIN,"56"
"144145",SAWMILL RUN BASIN,"56"
"145145",SAWMILL RUN BASIN,"56"
"146145",SAWMILL RUN BASIN,"56"
"147145",SAWMILL RUN BASIN,"56"
"148145",SAWMILL RUN BASIN,"56"
"142146",SAWMILL RUN BASIN,"56"
"143146",SAWMILL RUN BASIN,"56"
"144146",SAWMILL RUN BASIN,"56"
"145146",SAWMILL RUN BASIN,"56"
"146146",SAWMILL RUN BASIN,"56"
"147146",SAWMILL RUN BASIN,"56"
"148146",SAWMILL RUN BASIN,"56"
"142147",SAWMILL RUN BASIN,"56"
"143147",SAWMILL RUN BASIN,"56"
"144147",SAWMILL RUN BASIN,"56"
"145147",SAWMILL RUN BASIN,"56"
"146147",SAWMILL RUN BASIN,"56"
"147147",SAWMILL RUN BASIN,"56"
"148147",SAWMILL RUN BASIN,"56"
"142148",SAWMILL RUN BASIN,"56"
"143148",SAWMILL RUN BASIN,"56"
"144148",SAWMILL RUN BASIN,"56"
"145148",SAWMILL RUN BASIN,"56"
"146148",SAWMILL RUN BASIN,"56"
"147148",SAWMILL RUN BASIN,"56"
"143149",SAWMILL RUN BASIN,"56"
"144149",SAWMILL RUN BASIN,"56"
"143150",SAWMILL RUN BASIN,"56"
"144150",SAWMILL RUN BASIN,"56"
"134139",SCOTTS RUN BASIN,"7"
"134140",SCOTTS RUN BASIN,"7"
"135140",SCOTTS RUN BASIN,"7"
"136140",SCOTTS RUN BASIN,"7"
"134141",SCOTTS RUN BASIN,"7"
"135141",SCOTTS RUN BASIN,"7"
"134142",SCOTTS RUN BASIN,"7"
"135142",SCOTTS RUN BASIN,"7"
"136142",SCOTTS RUN BASIN,"7"
"135143",SCOTTS RUN BASIN,"7"
"155134",SHADES RUN BASIN,"4"
"156134",SHADES RUN BASIN,"4"
"155135",SHADES RUN BASIN,"4"
"156135",SHADES RUN BASIN,"4"
"157135",SHADES RUN BASIN,"4"
"156136",SHADES RUN BASIN,"4"
"157136",SHADES RUN BASIN,"4"
"153122",SHAFFERS RUN BASIN,"10"
"154122",SHAFFERS RUN BASIN,"10"
"155122",SHAFFERS RUN BASIN,"10"
"156122",SHAFFERS RUN BASIN,"10"
"153123",SHAFFERS RUN BASIN,"10"
"154123",SHAFFERS RUN BASIN,"10"
"155123",SHAFFERS RUN BASIN,"10"
"156123",SHAFFERS RUN BASIN,"10"
